AAPL_x,AAPL_y
1681,3.1415968
1682,3.1415968
1683,3.1415968
1684,3.1415968
1685,3.1415968
1686,3.1415968
1687,3.1415968
1688,3.1415968
1689,3.1415968
1690,3.1415968
1691,3.1415968
1692,3.1415968
1693,3.1415968
1694,3.1415968
1695,3.1415968
1696,3.1415968
1697,3.1415968
1698,3.1415968
1699,3.1415968
1700,3.1415968
1701,3.1415968
1702,3.1415968
1703,3.1415968
1704,3.1415968
1705,3.1415968
1706,3.1415968
1707,3.1415968
1708,3.1415968
1709,3.1415968
1710,3.1415968
1711,3.1415968
1712,3.1415968
1713,3.1415968
1714,3.1415968
1715,3.1415968
1716,3.1415968
1717,3.1415968
1718,3.1415968
1719,3.1415968
1720,3.1415968
1721,3.1415968
1722,3.1415968
1723,3.1415968
1724,3.1415968
1725,3.1415968
1726,3.1415968
1727,3.1415968
1728,3.1415968
1729,3.1415968
1730,3.1415968
1731,3.1415968
1732,3.1415968
1733,3.1415968
1734,3.1415968
1735,3.1415968
1736,3.1415968
1737,3.1415968
1738,3.1415968
1739,3.1415968
1740,3.1415968
1741,3.1415968
1742,3.1415968
1743,3.1415968
1744,3.1415968
1745,3.1415968
1746,3.1415968
1747,3.1415968
1748,3.1415968
1749,3.1415968
1750,3.1415968
1751,3.1415968
1752,3.1415968
1753,3.1415968
1754,3.1415968
1755,3.1415968
1756,3.1415968
1757,3.1415968
1758,3.1415968
1759,3.1415968
1760,3.1415968
1761,3.1415968
1762,3.1415968
1763,3.1415968
1764,3.1415968
1765,3.1415968
1766,3.1415968
1767,3.1415968
1768,3.1415968
1769,3.1415968
1770,3.1415968
1771,3.1415968
1772,3.1415968
1773,3.1415968
1774,3.1415968
1775,3.1415968
1776,3.1415968
1777,3.1415968
1778,3.1415968
1779,3.1415968
1780,3.1415968
1781,3.1415968
1782,3.1415968
1783,3.1415968
1784,3.1415968
1785,3.1415968
1786,3.1415968
1787,3.1415968
1788,3.1415968
1789,3.1415968
1790,3.1415968
1791,3.1415968
1792,3.1415968
1793,3.1415968
1794,3.1415968
1795,3.1415968
1796,3.1415968
1797,3.1415968
1798,3.1415968
1799,3.1415968
1800,3.1415968
1801,3.1415968
1802,3.1415968
1803,3.1415968
1804,3.1415968
1805,3.1415968
1806,3.1415968
1807,3.1415968
1808,3.1415968
1809,3.1415968
1810,3.1415968
1811,3.1415968
1812,3.1415968
1813,3.1415968
1814,3.1415968
1815,3.1415968
1816,3.1415968
1817,3.1415968
1818,3.1415968
1819,3.1415968
1820,3.1415968
1821,3.1415968
1822,3.1415968
1823,3.1415968
1824,3.1415968
1825,3.1415968
1826,3.1415968
1827,3.1415968
1828,3.1415968
1829,3.1415968
1830,3.1415968
1831,3.1415968
1832,3.1415968
1833,3.1415968
1834,3.1415968
1835,3.1415968
1836,3.1415968
1837,3.1415968
1838,3.1415968
1839,3.1415968
1840,3.1415968
1841,3.1415968
1842,3.1415968
1843,3.1415968
1844,3.1415968
1845,3.1415968
1846,3.1415968
1847,3.1415968
1848,3.1415968
1849,3.1415968
1850,3.1415968
1851,3.1415968
1852,3.1415968
1853,3.1415968
1854,3.1415968
1855,3.1415968
1856,3.1415968
1857,3.1415968
1858,3.1415968
1859,3.1415968
1860,3.1415968
1861,3.1415968
1862,3.1415968
1863,3.1415968
1864,3.1415968
1865,3.1415968
1866,3.1415968
1867,3.1415968
1868,3.1415968
1869,3.1415968
1870,3.1415968
1871,3.1415968
1872,3.1415968
1873,3.1415968
1874,3.1415968
1875,3.1415968
1876,3.1415968
1877,3.1415968
1878,3.1415968
1879,3.1415968
1880,3.1415968
1881,3.1415968
1882,3.1415968
1883,3.1415968
1884,3.1415968
1885,3.1415968
1886,3.1415968
1887,3.1415968
1888,3.1415968
1889,3.1415968
1890,3.1415968
1891,3.1415968
1892,3.1415968
1893,3.1415968
1894,3.1415968
1895,3.1415968
1896,3.1415968
1897,3.1415968
1898,3.1415968
1899,3.1415968
1900,3.1415968
1901,3.1415968
1902,3.1415968
1903,3.1415968
1904,3.1415968
1905,3.1415968
1906,3.1415968
1907,3.1415968
1908,3.1415968
1909,3.1415968
1910,3.1415968
1911,3.1415968
1912,3.1415968
1913,3.1415968
1914,3.1415968
1915,3.1415968
1916,3.1415968
1917,3.1415968
1918,3.1415968
1919,3.1415968
1920,3.1415968
1921,3.1415968
1922,3.1415968
1923,3.1415968
1924,3.1415968
1925,3.1415968
1926,3.1415968
1927,3.1415968
1928,3.1415968
1929,3.1415968
1930,3.1415968
1931,3.1415968
1932,3.1415968
1933,3.1415968
1934,3.1415968
1935,3.1415968
1936,3.1415968
1937,3.1415968
1938,3.1415968
1939,3.1415968
1940,3.1415968
1941,3.1415968
1942,3.1415968
1943,3.1415968
1944,3.1415968
1945,3.1415968
1946,3.1415968
1947,3.1415968
1948,3.1415968
1949,3.1415968
1950,3.1415968
1951,3.1415968
1952,3.1415968
1953,3.1415968
1954,3.1415968
1955,3.1415968
1956,3.1415968
1957,3.1415968
1958,3.1415968
1959,3.1415968
1960,3.1415968
1961,3.1415968
1962,3.1415968
1963,3.1415968
1964,3.1415968
1965,3.1415968
1966,3.1415968
1967,3.1415968
1968,3.1415968
1969,3.1415968
1970,3.1415968
1971,3.1415968
1972,3.1415968
1973,3.1415968
1974,3.1415968
1975,3.1415968
1976,3.1415968
1977,3.1415968
1978,3.1415968
1979,3.1415968
1980,3.1415968
1981,3.1415968
1982,3.1415968
1983,3.1415968
1984,3.1415968
1985,3.1415968
1986,3.1415968
1987,3.1415968
1988,3.1415968
1989,3.1415968
1990,3.1415968
1991,3.1415968
1992,3.1415968
1993,3.1415968
1994,3.1415968
1995,3.1415968
1996,3.1415968
1997,3.1415968
1998,3.1415968
1999,3.1415968
2000,3.1415968
2001,3.1415968
2002,3.1415968
2003,3.1415968
2004,3.1415968
2005,3.1415968
2006,3.1415968
2007,3.1415968
2008,3.1415968
2009,3.1415968
2010,3.1415968
2011,3.1415968
2012,3.1415968
2013,3.1415968
2014,3.1415968
2015,3.1415968
2016,3.1415968
2017,3.1415968
2018,3.1415968
2019,3.1415968
2020,3.1415968
2021,3.1415968
2022,3.1415968
2023,3.1415968
2024,3.1415968
2025,3.1415968
2026,3.1415968
2027,3.1415968
2028,3.1415968
2029,3.1415968
2030,3.1415968
2031,3.1415968
2032,3.1415968
2033,3.1415968
2034,3.1415968
2035,3.1415968
2036,3.1415968
2037,3.1415968
2038,3.1415968
2039,3.1415968
2040,3.1415968
2041,3.1415968
2042,3.1415968
2043,3.1415968
2044,3.1415968
2045,3.1415968
2046,3.1415968
2047,3.1415968
2048,3.1415968
2049,3.1415968
2050,3.1415968
2051,3.1415968
2052,3.1415968
2053,3.1415968
2054,3.1415968
2055,3.1415968
2056,3.1415968
2057,3.1415968
2058,3.1415968
2059,3.1415968
2060,3.1415968
2061,3.1415968
2062,3.1415968
2063,3.1415968
2064,3.1415968
2065,3.1415968
2066,3.1415968
2067,3.1415968
2068,3.1415968
2069,3.1415968
2070,3.1415968
2071,3.1415968
2072,3.1415968
2073,3.1415968
2074,3.1415968
2075,3.1415968
2076,3.1415968
2077,3.1415968
2078,3.1415968
2079,3.1415968
2080,3.1415968
2081,3.1415968
2082,3.1415968
2083,3.1415968
2084,3.1415968
2085,3.1415968
2086,3.1415968
2087,3.1415968
2088,3.1415968
2089,3.1415968
2090,3.1415968
2091,3.1415968
2092,3.1415968
2093,3.1415968
2094,3.1415968
2095,3.1415968
2096,3.1415968
2097,3.1415968
2098,3.1415968
2099,3.1415968
2100,3.1415968
2101,3.1415968
2102,3.1415968
2103,3.1415968
2104,3.1415968
2105,3.1415968
2106,3.1415968
2107,3.1415968
2108,3.1415968
2109,3.1415968
2110,3.1415968
2111,3.1415968
2112,3.1415968
2113,3.1415968
2114,3.1415968
2115,3.1415968
2116,3.1415968
2117,3.1415968
2118,3.1415968
2119,3.1415968
2120,3.1415968
2121,3.1415968
2122,3.1415968
2123,3.1415968
2124,3.1415968
2125,3.1415968
2126,3.1415968
2127,3.1415968
2128,3.1415968
2129,3.1415968
2130,3.1415968
2131,3.1415968
2132,3.1415968
2133,3.1415968
2134,3.1415968
2135,3.1415968
2136,3.1415968
2137,3.1415968
2138,3.1415968
2139,3.1415968
2140,3.1415968
2141,3.1415968
2142,3.1415968
2143,3.1415968
2144,3.1415968
2145,3.1415968
2146,3.1415968
2147,3.1415968
2148,3.1415968
2149,3.1415968
2150,3.1415968
2151,3.1415968
2152,3.1415968
2153,3.1415968
2154,3.1415968
2155,3.1415968
2156,3.1415968
2157,3.1415968
2158,3.1415968
2159,3.1415968
2160,3.1415968
2161,3.1415968
2162,3.1415968
2163,3.1415968
2164,3.1415968
2165,3.1415968
2166,3.1415968
2167,3.1415968
2168,3.1415968
2169,3.1415968
2170,3.1415968
2171,3.1415968
2172,3.1415968
2173,3.1415968
2174,3.1415968
2175,3.1415968
2176,3.1415968
2177,3.1415968
2178,3.1415968
2179,3.1415968
2180,3.1415968
2181,3.1415968
2182,3.1415968
2183,3.1415968
2184,3.1415968
2185,3.1415968
2186,3.1415968
2187,3.1415968
2188,3.1415968
2189,3.1415968
2190,3.1415968
2191,3.1415968
2192,3.1415968
2193,3.1415968
2194,3.1415968
2195,3.1415968
2196,3.1415968
2197,3.1415968
2198,3.1415968
2199,3.1415968
2200,3.1415968
2201,3.1415968
2202,3.1415968
2203,3.1415968
2204,3.1415968
2205,3.1415968
2206,3.1415968
2207,3.1415968
2208,3.1415968
2209,3.1415968
2210,3.1415968
2211,3.1415968
2212,3.1415968
2213,3.1415968
2214,3.1415968
2215,3.1415968
2216,3.1415968
2217,3.1415968
2218,3.1415968
2219,3.1415968
2220,3.1415968
2221,3.1415968
2222,3.1415968
2223,3.1415968
2224,3.1415968
2225,3.1415968
2226,3.1415968
2227,3.1415968
2228,3.1415968
2229,3.1415968
2230,3.1415968
2231,3.1415968
2232,3.1415968
2233,3.1415968
2234,3.1415968
2235,3.1415968
2236,3.1415968
2237,3.1415968
2238,3.1415968
2239,3.1415968
2240,3.1415968
2241,3.1415968
2242,3.1415968
2243,3.1415968
2244,3.1415968
2245,3.1415968
2246,3.1415968
2247,3.1415968
2248,3.1415968
2249,3.1415968
2250,3.1415968
2251,3.1415968
2252,3.1415968
2253,3.1415968
2254,3.1415968
2255,3.1415968
2256,3.1415968
2257,3.1415968
2258,3.1415968
2259,3.1415968
2260,3.1415968
2261,3.1415968
2262,3.1415968
2263,3.1415968
2264,3.1415968
2265,3.1415968
2266,3.1415968
2267,3.1415968
2268,3.1415968
2269,3.1415968
2270,3.1415968
2271,3.1415968
2272,3.1415968
2273,3.1415968
2274,3.1415968
2275,3.1415968
2276,3.1415968
2277,3.1415968
2278,3.1415968
2279,3.1415968
2280,3.1415968
2281,3.1415968
2282,3.1415968
2283,3.1415968
2284,3.1415968
2285,3.1415968
2286,3.1415968
2287,3.1415968
2288,3.1415968
2289,3.1415968
2290,3.1415968
2291,3.1415968
2292,3.1415968
2293,3.1415968
2294,3.1415968
2295,3.1415968
2296,3.1415968
2297,3.1415968
2298,3.1415968
2299,3.1415968
2300,3.1415968
2301,3.1415968
2302,3.1415968
2303,3.1415968
2304,3.1415968
2305,3.1415968
2306,3.1415968
2307,3.1415968
2308,3.1415968
2309,3.1415968
2310,3.1415968
2311,3.1415968
2312,3.1415968
2313,3.1415968
2314,3.1415968
2315,3.1415968
2316,3.1415968
2317,3.1415968
2318,3.1415968
2319,3.1415968
2320,3.1415968
2321,3.1415968
2322,3.1415968
2323,3.1415968
2324,3.1415968
2325,3.1415968
2326,3.1415968
2327,3.1415968
2328,3.1415968
2329,3.1415968
2330,3.1415968
2331,3.1415968
2332,3.1415968
2333,3.1415968
2334,3.1415968
2335,3.1415968
2336,3.1415968
2337,3.1415968
2338,3.1415968
2339,3.1415968
2340,3.1415968
2341,3.1415968
2342,3.1415968
2343,3.1415968
2344,3.1415968
2345,3.1415968
2346,3.1415968
2347,3.1415968
2348,3.1415968
2349,3.1415968
2350,3.1415968
2351,3.1415968
2352,3.1415968
2353,3.1415968
2354,3.1415968
2355,3.1415968
2356,3.1415968
2357,3.1415968
2358,3.1415968
2359,3.1415968
2360,3.1415968
2361,3.1415968
2362,3.1415968
2363,3.1415968
2364,3.1415968
2365,3.1415968
2366,3.1415968
2367,3.1415968
2368,3.1415968
2369,3.1415968
2370,3.1415968
2371,3.1415968
2372,3.1415968
2373,3.1415968
2374,3.1415968
2375,3.1415968
2376,3.1415968
2377,3.1415968
2378,3.1415968
2379,3.1415968
2380,3.1415968
2381,3.1415968
2382,3.1415968
2383,3.1415968
2384,3.1415968
2385,3.1415968
2386,3.1415968
2387,3.1415968
2388,3.1415968
2389,3.1415968
2390,3.1415968
2391,3.1415968
2392,3.1415968
2393,3.1415968
2394,3.1415968
2395,3.1415968
2396,3.1415968
2397,3.1415968
2398,3.1415968
2399,3.1415968
2400,3.1415968
2401,3.1415968
2402,3.1415968
2403,3.1415968
2404,3.1415968
2405,3.1415968
2406,3.1415968
2407,3.1415968
2408,3.1415968
2409,3.1415968
2410,3.1415968
2411,3.1415968
2412,3.1415968
2413,3.1415968
2414,3.1415968
2415,3.1415968
2416,3.1415968
2417,3.1415968
2418,3.1415968
2419,3.1415968
2420,3.1415968
2421,3.1415968
2422,3.1415968
2423,3.1415968
2424,3.1415968
2425,3.1415968
2426,3.1415968
2427,3.1415968
2428,3.1415968
2429,3.1415968
2430,3.1415968
2431,3.1415968
2432,3.1415968
2433,3.1415968
2434,3.1415968
2435,3.1415968
2436,3.1415968
2437,3.1415968
2438,3.1415968
2439,3.1415968
2440,3.1415968
2441,3.1415968
2442,3.1415968
2443,3.1415968
2444,3.1415968
2445,3.1415968
2446,3.1415968
2447,3.1415968
2448,3.1415968
2449,3.1415968
2450,3.1415968
2451,3.1415968
2452,3.1415968
2453,3.1415968
2454,3.1415968
2455,3.1415968
2456,3.1415968
2457,3.1415968
2458,3.1415968
2459,3.1415968
2460,3.1415968
2461,3.1415968
2462,3.1415968
2463,3.1415968
2464,3.1415968
2465,3.1415968
2466,3.1415968
2467,3.1415968
2468,3.1415968
2469,3.1415968
2470,3.1415968
2471,3.1415968
2472,3.1415968
2473,3.1415968
2474,3.1415968
2475,3.1415968
2476,3.1415968
2477,3.1415968
2478,3.1415968
2479,3.1415968
2480,3.1415968
2481,3.1415968
2482,3.1415968
2483,3.1415968
2484,3.1415968
2485,3.1415968
2486,3.1415968
2487,3.1415968
2488,3.1415968
2489,3.1415968
2490,3.1415968
2491,3.1415968
2492,3.1415968
2493,3.1415968
2494,3.1415968
2495,3.1415968
2496,3.1415968
2497,3.1415968
2498,3.1415968
2499,3.1415968
2500,3.1415968
2501,3.1415968
2502,3.1415968
2503,3.1415968
2504,3.1415968
2505,3.1415968
2506,3.1415968
2507,3.1415968
2508,3.1415968
2509,3.1415968
2510,3.1415968
2511,3.1415968
2512,3.1415968
2513,3.1415968
2514,3.1415968
2515,3.1415968
2516,3.1415968
2517,3.1415968
2518,3.1415968
2519,3.1415968
2520,3.1415968
2521,3.1415968
2522,3.1415968
2523,3.1415968
2524,3.1415968
2525,3.1415968
2526,3.1415968
2527,3.1415968
2528,3.1415968
2529,3.1415968
2530,3.1415968
2531,3.1415968
2532,3.1415968
2533,3.1415968
2534,3.1415968
2535,3.1415968
2536,3.1415968
2537,3.1415968
2538,3.1415968
2539,3.1415968
2540,3.1415968
2541,3.1415968
2542,3.1415968
2543,3.1415968
2544,3.1415968
2545,3.1415968
2546,3.1415968
2547,3.1415968
2548,3.1415968
2549,3.1415968
2550,3.1415968
2551,3.1415968
2552,3.1415968
2553,3.1415968
2554,3.1415968
2555,3.1415968
2556,3.1415968
2557,3.1415968
2558,3.1415968
2559,3.1415968
2560,3.1415968
2561,3.1415968
2562,3.1415968
2563,3.1415968
2564,3.1415968
2565,3.1415968
2566,3.1415968
2567,3.1415968
2568,3.1415968
2569,3.1415968
2570,3.1415968
2571,3.1415968
2572,3.1415968
2573,3.1415968
2574,3.1415968
2575,3.1415968
2576,3.1415968
2577,3.1415968
2578,3.1415968
2579,3.1415968
2580,3.1415968
2581,3.1415968
2582,3.1415968
2583,3.1415968
2584,3.1415968
2585,3.1415968
2586,3.1415968
2587,3.1415968
2588,3.1415968
2589,3.1415968
2590,3.1415968
2591,3.1415968
2592,3.1415968
2593,3.1415968
2594,3.1415968
2595,3.1415968
2596,3.1415968
2597,3.1415968
2598,3.1415968
2599,3.1415968
2600,3.1415968
2601,3.1415968
2602,3.1415968
2603,3.1415968
2604,3.1415968
2605,3.1415968
2606,3.1415968
2607,3.1415968
2608,3.1415968
2609,3.1415968
2610,3.1415968
2611,3.1415968
2612,3.1415968
2613,3.1415968
2614,3.1415968
2615,3.1415968
2616,3.1415968
2617,3.1415968
2618,3.1415968
2619,3.1415968
2620,3.1415968
2621,3.1415968
2622,3.1415968
2623,3.1415968
2624,3.1415968
2625,3.1415968
2626,3.1415968
2627,3.1415968
2628,3.1415968
2629,3.1415968
2630,3.1415968
2631,3.1415968
2632,3.1415968
2633,3.1415968
2634,3.1415968
2635,3.1415968
2636,3.1415968
2637,3.1415968
2638,3.1415968
2639,3.1415968
2640,3.1415968
2641,3.1415968
2642,3.1415968
2643,3.1415968
2644,3.1415968
2645,3.1415968
2646,3.1415968
2647,3.1415968
2648,3.1415968
2649,3.1415968
2650,3.1415968
2651,3.1415968
2652,3.1415968
2653,3.1415968
2654,3.1415968
2655,3.1415968
2656,3.1415968
2657,3.1415968
2658,3.1415968
2659,3.1415968
2660,3.1415968
2661,3.1415968
2662,3.1415968
2663,3.1415968
2664,3.1415968
2665,3.1415968
2666,3.1415968
2667,3.1415968
2668,3.1415968
2669,3.1415968
2670,3.1415968
2671,3.1415968
2672,3.1415968
2673,3.1415968
2674,3.1415968
2675,3.1415968
2676,3.1415968
2677,3.1415968
2678,3.1415968
2679,3.1415968
2680,3.1415968
2681,3.1415968
2682,3.1415968
2683,3.1415968
2684,3.1415968
2685,3.1415968
2686,3.1415968
2687,3.1415968
2688,3.1415968
2689,3.1415968
2690,3.1415968
2691,3.1415968
2692,3.1415968
2693,3.1415968
2694,3.1415968
2695,3.1415968
2696,3.1415968
2697,3.1415968
2698,3.1415968
2699,3.1415968
2700,3.1415968
2701,3.1415968
2702,3.1415968
2703,3.1415968
2704,3.1415968
2705,3.1415968
2706,3.1415968
2707,3.1415968
2708,3.1415968
2709,3.1415968
2710,3.1415968
2711,3.1415968
2712,3.1415968
2713,3.1415968
2714,3.1415968
2715,3.1415968
2716,3.1415968
2717,3.1415968
2718,3.1415968
2719,3.1415968
2720,3.1415968
2721,3.1415968
2722,3.1415968
2723,3.1415968
2724,3.1415968
2725,3.1415968
2726,3.1415968
2727,3.1415968
2728,3.1415968
2729,3.1415968
2730,3.1415968
2731,3.1415968
2732,3.1415968
2733,3.1415968
2734,3.1415968
2735,3.1415968
2736,3.1415968
2737,3.1415968
2738,3.1415968
2739,3.1415968
2740,3.1415968
2741,3.1415968
2742,3.1415968
2743,3.1415968
2744,3.1415968
2745,3.1415968
2746,3.1415968
2747,3.1415968
2748,3.1415968
2749,3.1415968
2750,3.1415968
2751,3.1415968
2752,3.1415968
2753,3.1415968
2754,3.1415968
2755,3.1415968
2756,3.1415968
2757,3.1415968
2758,3.1415968
2759,3.1415968
2760,3.1415968
2761,3.1415968
2762,3.1415968
2763,3.1415968
2764,3.1415968
2765,3.1415968
2766,3.1415968
2767,3.1415968
2768,3.1415968
2769,3.1415968
2770,3.1415968
2771,3.1415968
2772,3.1415968
2773,3.1415968
2774,3.1415968
2775,3.1415968
2776,3.1415968
2777,3.1415968
2778,3.1415968
2779,3.1415968
2780,3.1415968
2781,3.1415968
2782,3.1415968
2783,3.1415968
2784,3.1415968
2785,3.1415968
2786,3.1415968
2787,3.1415968
2788,3.1415968
2789,3.1415968
2790,3.1415968
2791,3.1415968
2792,3.1415968
2793,3.1415968
2794,3.1415968
2795,3.1415968
2796,3.1415968
2797,3.1415968
2798,3.1415968
2799,3.1415968
2800,3.1415968
2801,3.1415968
2802,3.1415968
2803,3.1415968
2804,3.1415968
2805,3.1415968
2806,3.1415968
2807,3.1415968
2808,3.1415968
2809,3.1415968
2810,3.1415968
2811,3.1415968
2812,3.1415968
2813,3.1415968
2814,3.1415968
2815,3.1415968
2816,3.1415968
2817,3.1415968
2818,3.1415968
2819,3.1415968
2820,3.1415968
2821,3.1415968
2822,3.1415968
2823,3.1415968
2824,3.1415968
2825,3.1415968
2826,3.1415968
2827,3.1415968
2828,3.1415968
2829,3.1415968
2830,3.1415968
2831,3.1415968
2832,3.1415968
2833,3.1415968
2834,3.1415968
2835,3.1415968
2836,3.1415968
2837,3.1415968
2838,3.1415968
2839,3.1415968
2840,3.1415968
2841,3.1415968
2842,3.1415968
2843,3.1415968
2844,3.1415968
2845,3.1415968
2846,3.1415968
2847,3.1415968
2848,3.1415968
2849,3.1415968
2850,3.1415968
2851,3.1415968
2852,3.1415968
2853,3.1415968
2854,3.1415968
2855,3.1415968
2856,3.1415968
2857,3.1415968
2858,3.1415968
2859,3.1415968
2860,3.1415968
2861,3.1415968
2862,3.1415968
2863,3.1415968
2864,3.1415968
2865,3.1415968
2866,3.1415968
2867,3.1415968
2868,3.1415968
2869,3.1415968
2870,3.1415968
2871,3.1415968
2872,3.1415968
2873,3.1415968
2874,3.1415968
2875,3.1415968
2876,3.1415968
2877,3.1415968
2878,3.1415968
2879,3.1415968
2880,3.1415968
2881,3.1415968
2882,3.1415968
2883,3.1415968
2884,3.1415968
2885,3.1415968
2886,3.1415968
2887,3.1415968
2888,3.1415968
2889,3.1415968
2890,3.1415968
2891,3.1415968
2892,3.1415968
2893,3.1415968
2894,3.1415968
2895,3.1415968
2896,3.1415968
2897,3.1415968
2898,3.1415968
2899,3.1415968
2900,3.1415968
2901,3.1415968
2902,3.1415968
2903,3.1415968
2904,3.1415968
2905,3.1415968
2906,3.1415968
2907,3.1415968
2908,3.1415968
2909,3.1415968
2910,3.1415968
2911,3.1415968
2912,3.1415968
2913,3.1415968
2914,3.1415968
2915,3.1415968
2916,3.1415968
2917,3.1415968
2918,3.1415968
2919,3.1415968
2920,3.1415968
2921,3.1415968
2922,3.1415968
2923,3.1415968
2924,3.1415968
2925,3.1415968
2926,3.1415968
2927,3.1415968
2928,3.1415968
2929,3.1415968
2930,3.1415968
2931,3.1415968
2932,3.1415968
2933,3.1415968
2934,3.1415968
2935,3.1415968
2936,3.1415968
2937,3.1415968
2938,3.1415968
2939,3.1415968
2940,3.1415968
2941,3.1415968
2942,3.1415968
2943,3.1415968
2944,3.1415968
2945,3.1415968
2946,3.1415968
2947,3.1415968
2948,3.1415968
2949,3.1415968
2950,3.1415968
2951,3.1415968
2952,3.1415968
2953,3.1415968
2954,3.1415968
2955,3.1415968
2956,3.1415968
2957,3.1415968
2958,3.1415968
2959,3.1415968
2960,3.1415968
2961,3.1415968
2962,3.1415968
2963,3.1415968
2964,3.1415968
2965,3.1415968
2966,3.1415968
2967,3.1415968
2968,3.1415968
2969,3.1415968
2970,3.1415968
2971,3.1415968
2972,3.1415968
2973,3.1415968
2974,3.1415968
2975,3.1415968
2976,3.1415968
2977,3.1415968
2978,3.1415968
2979,3.1415968
2980,3.1415968
2981,3.1415968
2982,3.1415968
2983,3.1415968
2984,3.1415968
2985,3.1415968
2986,3.1415968
2987,3.1415968
2988,3.1415968
2989,3.1415968
2990,3.1415968
2991,3.1415968
2992,3.1415968
2993,3.1415968
2994,3.1415968
2995,3.1415968
2996,3.1415968
2997,3.1415968
2998,3.1415968
2999,3.1415968
3000,3.1415968
3001,3.1415968
3002,3.1415968
3003,3.1415968
3004,3.1415968
3005,3.1415968
3006,3.1415968
3007,3.1415968
3008,3.1415968
3009,3.1415968
3010,3.1415968
3011,3.1415968
3012,3.1415968
3013,3.1415968
3014,3.1415968
3015,3.1415968
3016,3.1415968
3017,3.1415968
3018,3.1415968
3019,3.1415968
3020,3.1415968
3021,3.1415968
3022,3.1415968
3023,3.1415968
3024,3.1415968
3025,3.1415968
3026,3.1415968
3027,3.1415968
3028,3.1415968
3029,3.1415968
3030,3.1415968
3031,3.1415968
3032,3.1415968
3033,3.1415968
3034,3.1415968
3035,3.1415968
3036,3.1415968
3037,3.1415968
3038,3.1415968
3039,3.1415968
3040,3.1415968
3041,3.1415968
3042,3.1415968
3043,3.1415968
3044,3.1415968
3045,3.1415968
3046,3.1415968
3047,3.1415968
3048,3.1415968
3049,3.1415968
3050,3.1415968
3051,3.1415968
3052,3.1415968
3053,3.1415968
3054,3.1415968
3055,3.1415968
3056,3.1415968
3057,3.1415968
3058,3.1415968
3059,3.1415968
3060,3.1415968
3061,3.1415968
3062,3.1415968
3063,3.1415968
3064,3.1415968
3065,3.1415968
3066,3.1415968
3067,3.1415968
3068,3.1415968
3069,3.1415968
3070,3.1415968
3071,3.1415968
3072,3.1415968
3073,3.1415968
3074,3.1415968
3075,3.1415968
3076,3.1415968
3077,3.1415968
3078,3.1415968
3079,3.1415968
3080,3.1415968
3081,3.1415968
3082,3.1415968
3083,3.1415968
3084,3.1415968
3085,3.1415968
3086,3.1415968
3087,3.1415968
3088,3.1415968
3089,3.1415968
3090,3.1415968
3091,3.1415968
3092,3.1415968
3093,3.1415968
3094,3.1415968
3095,3.1415968
3096,3.1415968
3097,3.1415968
3098,3.1415968
3099,3.1415968
3100,3.1415968
3101,3.1415968
3102,3.1415968
3103,3.1415968
3104,3.1415968
3105,3.1415968
3106,3.1415968
3107,3.1415968
3108,3.1415968
3109,3.1415968
3110,3.1415968
3111,3.1415968
3112,3.1415968
3113,3.1415968
3114,3.1415968
3115,3.1415968
3116,3.1415968
3117,3.1415968
3118,3.1415968
3119,3.1415968
3120,3.1415968
3121,3.1415968
3122,3.1415968
3123,3.1415968
3124,3.1415968
3125,3.1415968
3126,3.1415968
3127,3.1415968
3128,3.1415968
3129,3.1415968
3130,3.1415968
3131,3.1415968
3132,3.1415968
3133,3.1415968
3134,3.1415968
3135,3.1415968
3136,3.1415968
3137,3.1415968
3138,3.1415968
3139,3.1415968
3140,3.1415968
3141,3.1415968
3142,3.1415968
3143,3.1415968
3144,3.1415968
3145,3.1415968
3146,3.1415968
3147,3.1415968
3148,3.1415968
3149,3.1415968
3150,3.1415968
3151,3.1415968
3152,3.1415968
3153,3.1415968
3154,3.1415968
3155,3.1415968
3156,3.1415968
3157,3.1415968
3158,3.1415968
3159,3.1415968
3160,3.1415968
3161,3.1415968
3162,3.1415968
3163,3.1415968
3164,3.1415968
3165,3.1415968
3166,3.1415968
3167,3.1415968
3168,3.1415968
3169,3.1415968
3170,3.1415968
3171,3.1415968
3172,3.1415968
3173,3.1415968
3174,3.1415968
3175,3.1415968
3176,3.1415968
3177,3.1415968
3178,3.1415968
3179,3.1415968
3180,3.1415968
3181,3.1415968
3182,3.1415968
3183,3.1415968
3184,3.1415968
3185,3.1415968
3186,3.1415968
3187,3.1415968
3188,3.1415968
3189,3.1415968
3190,3.1415968
3191,3.1415968
3192,3.1415968
3193,3.1415968
3194,3.1415968
3195,3.1415968
3196,3.1415968
3197,3.1415968
3198,3.1415968
3199,3.1415968
3200,3.1415968
3201,3.1415968
3202,3.1415968
3203,3.1415968
3204,3.1415968
3205,3.1415968
3206,3.1415968
3207,3.1415968
3208,3.1415968
3209,3.1415968
3210,3.1415968
3211,3.1415968
3212,3.1415968
3213,3.1415968
3214,3.1415968
3215,3.1415968
3216,3.1415968
3217,3.1415968
3218,3.1415968
3219,3.1415968
3220,3.1415968
3221,3.1415968
3222,3.1415968
3223,3.1415968
3224,3.1415968
3225,3.1415968
3226,3.1415968
3227,3.1415968
3228,3.1415968
3229,3.1415968
3230,3.1415968
3231,3.1415968
3232,3.1415968
3233,3.1415968
3234,3.1415968
